study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	read_count	base_count	experiment_title	study_title	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_galaxy	sample_alias	sample_title
PRJEB4352	SAMEA2657054	ERS489234	ERX1796673	ERR1726646	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	148816420	29482248300	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AVPIOSF_2_D0U5MACXX.IND12	run_AHX_AVPIOSF_2_D0U5MACXX.IND12	11634727838;11723740471	95b6d343afd822cc93abf7b047b72363;1dd3649df049fad3382e4407e92f1e48	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726646/ERR1726646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726646/ERR1726646_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AVPIOSF_2_1_D0U5MACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AVPIOSF_2_2_D0U5MACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AVPIOSF_2_1_D0U5MACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AVPIOSF_2_2_D0U5MACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726646	ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726646		TARA_N000000259	TARA_20100413T0246Z_045_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000000259
PRJEB4352	SAMEA2732208	ERS493184	ERX1796845	ERR1726647	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	159062893	30939642443	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BSIIOSF_3_C1JGRACXX.IND24	run_AHX_BSIIOSF_3_C1JGRACXX.IND24	14349941053;13780238468	975e389545cafc3cc733465d22241b28;2bb7cb3169753aca83a3f098b7fadd4d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1726647/ERR1726647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1726647/ERR1726647_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BSIIOSF_3_1_C1JGRACXX.IND24_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BSIIOSF_3_2_C1JGRACXX.IND24_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BSIIOSF_3_1_C1JGRACXX.IND24_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BSIIOSF_3_2_C1JGRACXX.IND24_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/007/ERR1726647	ftp.sra.ebi.ac.uk/vol1/err/ERR172/007/ERR1726647		TARA_N000002320	TARA_20110911T1824Z_129_EVENT_NET_N1+N2_D_(80 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000002320
PRJEB4352	SAMEA2732344	ERS490774	ERX1796517	ERR1726648	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	210636174	40920125423	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_CGPIOSF_4_C2FR4ACXX.IND15	run_AHX_CGPIOSF_4_C2FR4ACXX.IND15	18869608047;18906330479	69e50f62e7190654e67dbcfde205880d;098b496e6a4f5054bda37464189d8f48	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726648/ERR1726648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726648/ERR1726648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CGPIOSF_4_1_C2FR4ACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CGPIOSF_4_2_C2FR4ACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CGPIOSF_4_1_C2FR4ACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CGPIOSF_4_2_C2FR4ACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726648	ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726648		TARA_N000001477	TARA_20101129T1809Z_080_EVENT_NET_N1+N2_D_(85 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000001477
PRJEB4352	SAMEA2657108	ERS489952	ERX1796663	ERR1726649	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	138683779	27371620320	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ACAIOSE_1_C7T09ACXX	run_AHX_ACAIOSE_1_C7T09ACXX	8555449628;8503753931	ace2f4a1c9b66006b1f7604240f086a1;74ccf3bf06fc5fe65afa56f3bdd5ce9c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726649/ERR1726649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726649/ERR1726649_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ACAIOSE_1_1_C7T09ACXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ACAIOSE_1_2_C7T09ACXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ACAIOSE_1_1_C7T09ACXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ACAIOSE_1_2_C7T09ACXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726649	ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726649		TARA_N000000539	TARA_20100707T0517Z_064_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000000539
PRJEB4352	SAMEA2732508	ERS493810	ERX1796930	ERR1726650	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	181131686	35647827374	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BXPIOSF_1_D1CL8ACXX.IND20	run_AHX_BXPIOSF_1_D1CL8ACXX.IND20	14829753807;14901190750	ca121fa89ea080564b382e2d89091b22;c81eb70355b6f3a5f7a89eda0177d25e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726650/ERR1726650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726650/ERR1726650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BXPIOSF_1_1_D1CL8ACXX.IND20_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BXPIOSF_1_2_D1CL8ACXX.IND20_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BXPIOSF_1_1_D1CL8ACXX.IND20_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BXPIOSF_1_2_D1CL8ACXX.IND20_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726650	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726650		TARA_N000003017	TARA_20111211T1739Z_138_EVENT_NET_N1+N2_D_(60 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000003017
PRJEB4352	SAMEA2731026	ERS489466	ERX1796762	ERR1726651	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	145982778	28768602132	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ALFIOSF_2_D2G1HACXX.IND8	run_AHX_ALFIOSF_2_D2G1HACXX.IND8	12065763076;12227467971	7d58ec4a629ff9fb710c723686c07d5c;3f284bbf0a533ed3b7caa4e548cb1123	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726651/ERR1726651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726651/ERR1726651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ALFIOSF_2_1_D2G1HACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ALFIOSF_2_2_D2G1HACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ALFIOSF_2_1_D2G1HACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ALFIOSF_2_2_D2G1HACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726651	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726651		TARA_N000000189	TARA_20100511T0405Z_051_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000000189
PRJEB4352	SAMEA2657016	ERS489065	ERX1796768	ERR1726652	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	133733686	26399348315	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AILIOSF_4_D0AG7ACXX.IND2	run_AHX_AILIOSF_4_D0AG7ACXX.IND2	11784011148;11127191435	8cb9c9973bb0fa52e4d085425899b3cf;be0eaf3713396be8ba9ae4bf7dd8c0e9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726652/ERR1726652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726652/ERR1726652_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AILIOSF_4_1_D0AG7ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AILIOSF_4_2_D0AG7ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AILIOSF_4_1_D0AG7ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AILIOSF_4_2_D0AG7ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726652	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726652		TARA_N000000077	TARA_20100330T0532Z_041_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000000077
PRJEB4352	SAMEA2731730	ERS494726	ERX1796545	ERR1726653	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	182519851	35459372924	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_CHGIOSF_8_C1JJBACXX.IND18	run_AHX_CHGIOSF_8_C1JJBACXX.IND18	16173879537;15976675977	a761fc5f0c86809c3e210e659bc42a38;77c90bdec9a9a35bd6e755b1fdc1c5ff	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726653/ERR1726653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1726653/ERR1726653_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CHGIOSF_8_1_C1JJBACXX.IND18_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CHGIOSF_8_2_C1JJBACXX.IND18_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CHGIOSF_8_1_C1JJBACXX.IND18_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CHGIOSF_8_2_C1JJBACXX.IND18_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/003/ERR1726653	ftp.sra.ebi.ac.uk/vol1/err/ERR172/003/ERR1726653		TARA_N000002813	TARA_20120324T1150Z_153_EVENT_NET_N1+N2_X_(25 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000002813
PRJEB4352	SAMEA2730691	ERS494147	ERX1796808	ERR1726654	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	184292258	36385778347	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_CDAIOSF_7_D1NDMACXX.IND10	run_AHX_CDAIOSF_7_D1NDMACXX.IND10	15878443482;15659793713	a5636bac44bfaae8ae8e4f5af1e28810;92f5bed63fbb4f7388874a468b285312	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726654/ERR1726654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1726654/ERR1726654_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CDAIOSF_7_1_D1NDMACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CDAIOSF_7_2_D1NDMACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CDAIOSF_7_1_D1NDMACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CDAIOSF_7_2_D1NDMACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/004/ERR1726654	ftp.sra.ebi.ac.uk/vol1/err/ERR172/004/ERR1726654		TARA_N000003191	TARA_20120130T0239Z_144_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000003191
PRJEB4352	SAMEA2657077	ERS491904	ERX1796736	ERR1726655	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	178828070	34305039528	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AQMIOSF_2_C08L1ACXX.IND11	run_AHX_AQMIOSF_2_C08L1ACXX.IND11	15631789462;15456330295	1cb33861ce61ac1cf3073eb4798604db;7d8e82e01312415626128fa2286e1d79	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726655/ERR1726655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1726655/ERR1726655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AQMIOSF_2_1_C08L1ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AQMIOSF_2_2_C08L1ACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AQMIOSF_2_1_C08L1ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AQMIOSF_2_2_C08L1ACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/005/ERR1726655	ftp.sra.ebi.ac.uk/vol1/err/ERR172/005/ERR1726655		TARA_N000001618	TARA_20110416T0004Z_100_EVENT_NET_N1+N2_D_(50 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000001618
PRJEB4352	SAMEA2622104	ERS491843	ERX1796752	ERR1726656	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	30793494	5960129401	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AQHIOSF_8_D2C56ACXX.IND7	run_AHX_AQHIOSF_8_D2C56ACXX.IND7	2832980932;2689785153	07ac5892fd51e0cf04c11646bdf5f529;d4a85ecbb141384c6e4a394c99493daf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726656/ERR1726656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1726656/ERR1726656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AQHIOSF_8_1_D2C56ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AQHIOSF_8_2_D2C56ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AQHIOSF_8_1_D2C56ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_AQHIOSF_8_2_D2C56ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726656	ftp.sra.ebi.ac.uk/vol1/err/ERR172/006/ERR1726656		TARA_N000001604	TARA_20110415T1245Z_100_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8->_TARA_N000001604
PRJEB4352	SAMEA2656986	ERS492846	ERX1796858	ERR1726657	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	173747190	30301785346	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BBLIOSF_1_C0C19ACXX.IND2	run_AHX_BBLIOSF_1_C0C19ACXX.IND2	13877202799;10851925650	54f964fd68635b44299419d0f0e3a1ba;ed75430373ba4163131e92bc5fde186a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1726657/ERR1726657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1726657/ERR1726657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BBLIOSF_1_1_C0C19ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BBLIOSF_1_2_C0C19ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BBLIOSF_1_1_C0C19ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BBLIOSF_1_2_C0C19ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/007/ERR1726657	ftp.sra.ebi.ac.uk/vol1/err/ERR172/007/ERR1726657		TARA_N000002043	TARA_20110804T2127Z_124_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000002043
PRJEB4352	SAMEA2657103	ERS492224	ERX1796779	ERR1726658	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	50581797	9918481337	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ANKIOSF_5_D2CBEACXX.IND6	run_AHX_ANKIOSF_5_D2CBEACXX.IND6	4396675425;4409466737	167a6e2cd1b5226c1c5531a3eb329317;f3894794c50f1ce8d336aa23f7b30b91	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726658/ERR1726658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1726658/ERR1726658_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ANKIOSF_5_1_D2CBEACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ANKIOSF_5_2_D2CBEACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ANKIOSF_5_1_D2CBEACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ANKIOSF_5_2_D2CBEACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726658	ftp.sra.ebi.ac.uk/vol1/err/ERR172/008/ERR1726658		TARA_N000001740	TARA_20110513T2014Z_109_EVENT_NET_N1+N2_D_(40 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000001740
PRJEB4352	SAMEA2657087	ERS492004	ERX1796886	ERR1726659	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	186455331	36723451700	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_APCIOSF_2_D0C38ACXX.IND6	run_AHX_APCIOSF_2_D0C38ACXX.IND6	16138960679;16233894679	7f44e4553b90716aab073d35f0d2e745;e99066617ee35764fd27fbd3b6d52f1b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726659/ERR1726659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1726659/ERR1726659_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_APCIOSF_2_1_D0C38ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_APCIOSF_2_2_D0C38ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_APCIOSF_2_1_D0C38ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_APCIOSF_2_2_D0C38ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726659	ftp.sra.ebi.ac.uk/vol1/err/ERR172/009/ERR1726659		TARA_N000001660	TARA_20110422T2017Z_102_EVENT_NET_N1+N2_D_(40 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000001660
PRJEB4352	SAMEA2656996	ERS488391	ERX1796792	ERR1726660	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	164881714	32794927741	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ADVIOSF_7_D0YLGACXX.IND6	run_AHX_ADVIOSF_7_D0YLGACXX.IND6	13640294605;13603634188	f59ec623d7d77caf99d245075a9a9789;cc2ef5f929c9324efe78f3f4562d0297	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726660/ERR1726660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1726660/ERR1726660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ADVIOSF_7_1_D0YLGACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ADVIOSF_7_2_D0YLGACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ADVIOSF_7_1_D0YLGACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ADVIOSF_7_2_D0YLGACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726660	ftp.sra.ebi.ac.uk/vol1/err/ERR172/000/ERR1726660		TARA_A100000750	TARA_20091112T1220Z_020_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N20-180_TARA_A100000750
PRJEB4352	SAMEA2732277	ERS493867	ERX1796860	ERR1726661	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	197016229	38745458977	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_CAEIOSF_8_C2FJDACXX.IND14	run_AHX_CAEIOSF_8_C2FJDACXX.IND14	17616752844;17324285267	eba6fb1de8aac9d86f495f3bf8f843cc;dfe9b10e1ec32df44a84cbe59f61a7fa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726661/ERR1726661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1726661/ERR1726661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CAEIOSF_8_1_C2FJDACXX.IND14_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CAEIOSF_8_2_C2FJDACXX.IND14_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CAEIOSF_8_1_C2FJDACXX.IND14_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_CAEIOSF_8_2_C2FJDACXX.IND14_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726661	ftp.sra.ebi.ac.uk/vol1/err/ERR172/001/ERR1726661		TARA_N000003041	TARA_20111215T1745Z_139_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000003041
PRJEB4352	SAMEA2657011	ERS488134	ERX1796763	ERR1726662	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	121956048	24008522630	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ACRIOSF_4_C0GE2ACXX.IND9	run_AHX_ACRIOSF_4_C0GE2ACXX.IND9	10472348607;10010857003	fe61832cfee62310f02820efd8b29f81;192950ab4ddfab4b4740dd442a904adb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726662/ERR1726662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726662/ERR1726662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ACRIOSF_4_1_C0GE2ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ACRIOSF_4_2_C0GE2ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ACRIOSF_4_1_C0GE2ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_ACRIOSF_4_2_C0GE2ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726662	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726662		TARA_X000001006	TARA_20090928T1508Z_009_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_X000001006
